257	215
257	211
257	58
257	210
258	206
258	68
258	210
258	211
259	57
259	206
259	201
259	209
259	58
259	62
260	213
260	212
260	206
260	61
260	202
260	210
261	59
261	65
261	64
262	204
262	56
262	214
262	59
262	211
263	56
263	209
264	206
265	61
265	210
266	58
266	55
266	217
266	208
266	57
266	207
267	66
267	59
267	203
267	204
267	213
268	60
268	205
268	207
268	117
268	63
268	55
268	137
269	68
269	135
269	112
269	211
269	62
269	203
269	126
269	120
270	59
270	113
270	110
270	214
270	217
270	56
270	57
270	119
270	196
271	206
271	213
271	61
271	115
271	212
272	69
272	58
272	127
272	133
273	117
273	61
273	212
273	107
273	205
273	115
273	125
273	58
273	57
273	182
273	210
273	202
273	128
274	124
274	206
274	203
274	210
275	62
275	197
275	52
275	118
275	158
275	54
275	163
275	213
275	115
275	120
275	59
275	114
275	209
276	62
276	166
276	177
276	122
276	174
276	131
276	163
276	54
276	173
276	213
276	65
276	209
276	64
277	61
277	60
277	109
277	212
277	138
277	172
277	155
277	210
277	115
277	58
277	171
277	112
278	202
278	197
278	115
278	112
278	108
278	179
278	118
278	117
279	207
279	211
279	180
279	58
279	63
279	171
279	214
279	123
279	163
279	209
279	112
279	56
280	124
280	135
280	111
280	113
280	173
280	49
280	112
280	127
280	131
280	129
280	109
280	167
280	169
281	131
281	212
281	166
281	158
281	61
281	209
281	109
281	112
281	124
281	58
281	64
281	180
281	206
281	163
281	122
282	125
282	135
282	120
282	63
282	207
282	172
282	180
282	110
282	57
282	59
282	159
282	121
282	113
282	124
282	178
283	129
283	201
283	117
283	61
283	209
283	206
283	119
283	128
283	210
283	207
283	185
283	56
283	200
283	178
283	203
284	122
284	164
284	172
284	160
284	106
284	118
284	59
285	57
285	127
285	60
285	181
285	131
285	58
285	117
285	69
285	173
285	169
285	204
285	208
285	212
286	176
286	177
286	166
286	132
286	168
286	161
286	59
286	158
286	114
286	128
286	121
286	162
287	121
287	202
287	59
287	57
287	211
287	115
287	130
287	56
287	110
288	208
288	131
288	64
288	209
288	63
288	115
288	206
288	160
288	55
288	114
288	59
288	178
288	53
288	113
288	58
288	61
288	126
288	112
288	211
289	173
289	211
289	114
289	165
289	215
289	170
289	175
289	200
289	160
289	168
290	60
290	62
290	160
290	57
290	211
290	113
290	116
290	182
290	122
290	161
290	61
290	214
290	120
291	180
291	171
291	161
291	56
291	186
291	165
291	211
291	117
292	133
292	173
292	176
292	122
292	109
292	209
292	62
292	210
292	157
292	127
292	134
292	168
293	208
293	163
293	115
293	110
293	123
293	213
293	158
293	60
293	172
293	120
293	56
293	128
293	203
294	63
294	134
294	213
294	110
294	120
294	169
294	175
294	216
295	169
295	205
295	167
295	114
295	168
295	160
295	119
295	209
295	178
295	164
295	157
295	113
295	53
296	207
296	167
296	115
296	168
296	180
296	62
296	118
296	211
296	181
296	164
296	163
296	64
296	171
296	165
296	204
296	213
297	161
297	171
297	128
297	213
298	129
298	210
298	127
298	178
298	58
298	201
298	59
298	208
298	60
298	206
298	53
299	178
299	173
299	199
299	180
299	61
299	132
299	166
299	63
299	164
299	115
299	204
299	198
300	210
300	161
300	60
300	211
300	173
300	167
300	63
300	208
300	204
301	59
301	47
301	112
301	158
301	202
301	125
301	164
301	176
301	57
301	53
302	208
302	168
302	61
302	216
302	180
302	159
302	211
302	172
302	60
302	63
302	129
302	206
303	175
303	219
303	64
304	59
304	169
304	163
304	111
305	172
305	59
305	211
305	206
305	60
306	199
306	205
306	201
306	172
307	60
307	207
307	57
307	209
308	210
309	214
309	60
309	58
309	55
310	171
310	211
310	68
310	59
311	54
311	64
311	208
311	63
311	209
311	49
311	57
311	212
312	210
312	49
312	207
313	211
313	60
314	209
314	59
314	210
314	56
314	203
314	67
314	58
315	212
315	62
315	209
316	57
316	203
316	209
316	60
316	59
316	207
316	64
316	213
317	210
317	56
317	204
317	215
317	214
317	63
318	70
318	58
318	199
319	62
319	64
319	65
319	207
319	66
320	62
320	56
320	58
320	59
321	210
321	55
321	205
321	207
321	65
321	61
322	214
322	59
322	205
322	203
323	208
323	204
323	61
323	213
323	65
323	48
323	56
324	156
324	58
324	60
324	56
325	206
325	204
325	61
326	60
326	134
326	55
327	60
327	50
327	52
327	129
327	158
328	201
328	208
328	209
328	210
329	60
329	213
329	212
329	146
329	210
329	53
329	57
329	110
329	58
330	212
330	64
330	115
331	123
331	52
331	177
331	57
331	50
331	103
331	60
331	143
331	205
331	154
331	209
331	63
332	164
332	64
332	57
332	210
332	211
332	156
332	55
332	213
332	52
332	214
332	131
332	117
332	60
333	108
333	217
333	60
333	56
333	65
333	199
333	91
333	140
333	133
333	154
333	206
333	119
333	210
333	132
333	102
334	200
334	202
334	127
334	124
334	58
334	59
334	152
334	162
334	151
334	87
334	207
334	167
334	221
335	92
335	112
335	93
335	115
335	64
335	89
335	211
335	53
335	57
335	183
335	145
335	86
335	123
335	102
335	152
335	96
335	111
335	99
335	193
336	157
336	153
336	119
336	199
336	182
336	108
336	126
336	53
336	123
336	124
336	110
336	164
336	149
336	206
336	86
337	152
337	142
337	213
337	129
337	54
337	109
337	178
337	193
337	127
337	146
337	186
337	164
337	124
337	201
337	133
337	158
337	136
337	149
337	203
337	207
338	104
338	209
338	155
338	63
338	114
338	150
338	128
338	152
338	201
338	137
338	141
338	126
338	124
338	58
338	165
338	130
338	144
338	208
338	129
338	148
338	213
338	60
338	212
338	90
338	175
338	103
339	173
339	190
339	167
339	163
339	57
339	142
339	194
339	108
339	162
339	195
339	197
339	206
339	140
339	168
339	64
339	172
339	130
339	120
339	158
339	113
339	180
339	156
339	189
339	151
340	56
340	187
340	159
340	163
340	144
340	110
340	214
340	94
340	143
340	92
340	47
340	118
340	201
340	58
341	195
341	173
341	57
341	175
341	91
341	164
341	168
341	92
341	136
341	119
341	202
341	143
341	65
341	192
341	184
341	188
341	132
342	105
342	176
342	60
342	58
342	192
342	145
342	55
342	190
342	197
342	103
342	139
342	118
342	193
342	57
342	48
342	189
342	152
342	115
342	124
342	143
342	179
342	194
342	121
342	163
343	148
343	146
343	169
343	142
343	174
343	56
343	179
343	46
343	135
343	202
343	199
343	140
343	152
343	204
343	155
343	115
343	153
343	183
343	168
344	209
344	58
344	158
344	111
344	113
344	52
344	124
344	46
344	204
344	154
344	199
344	60
344	166
344	170
345	200
345	55
345	185
345	129
345	52
345	150
345	199
345	153
345	209
345	212
345	187
346	117
346	214
346	192
346	54
346	60
346	181
347	206
347	137
347	170
347	195
347	185
348	191
348	53
348	184
348	61
348	193
348	62
348	43
348	197
349	201
350	168
350	56
350	62
350	58
350	189
351	60
351	62
351	59
351	52
352	47
352	61
352	55
352	54
353	56
353	142
354	66
354	57
355	64
355	57
357	59
359	53
359	60
360	54
360	53
360	58
362	54
363	69
363	57
364	64
364	55
365	56
366	58
366	61
367	56
368	63
368	59
369	58
370	61
370	45
373	56
374	69
374	61
375	59
376	61
376	52
377	56
377	60
378	63
378	60
378	57
380	61
381	60
382	59
383	64
383	57
384	64
384	56
386	53
386	60
388	62
389	66
389	59
391	62
391	66
