242	226
242	209
242	244
242	230
242	229
243	227
243	216
243	223
243	214
243	224
243	226
243	235
243	203
244	232
244	210
244	223
244	207
244	280
244	215
244	216
244	281
244	224
244	225
244	214
245	233
245	284
245	160
245	225
245	226
245	240
245	209
245	218
246	235
246	228
246	285
246	291
246	224
246	242
246	229
246	217
246	231
246	234
246	127
247	225
247	232
247	115
247	229
247	222
247	224
247	275
247	218
247	215
247	214
248	215
248	214
248	246
248	242
248	239
248	287
248	227
248	222
248	237
248	125
248	223
249	278
249	209
249	239
249	214
249	120
249	218
249	226
249	225
249	221
250	228
250	221
250	124
250	120
250	220
250	279
250	176
250	218
250	167
250	235
251	110
251	221
251	184
252	233
252	171
252	286
252	220
252	281
252	178
252	231
252	235
252	215
253	288
253	228
253	216
253	230
253	210
253	233
253	224
253	225
253	158
253	275
253	179
253	166
254	220
254	232
254	285
254	244
254	116
254	224
254	297
254	282
254	219
254	236
254	212
255	167
255	288
255	225
255	218
255	179
255	216
255	178
256	278
256	171
256	122
256	213
256	181
256	231
256	182
256	172
256	232
256	219
256	214
256	121
256	127
256	220
256	209
256	272
256	239
256	175
257	181
257	279
257	242
257	173
257	189
257	281
257	227
258	193
258	170
258	177
258	226
258	217
258	161
258	282
258	181
258	220
259	178
259	182
259	283
259	187
259	166
259	233
259	226
259	190
260	190
260	171
260	121
260	194
260	233
260	179
260	180
260	287
261	163
261	122
261	178
261	173
261	286
261	220
262	224
262	188
262	177
262	176
262	185
262	183
262	223
262	280
263	288
263	187
263	176
263	119
263	175
263	165
263	178
263	181
263	163
263	225
263	290
264	176
264	172
264	167
264	288
264	171
264	170
264	184
265	187
265	184
265	166
265	168
265	169
265	180
265	174
265	183
265	119
265	129
265	167
265	175
266	125
266	177
266	171
266	180
266	176
266	286
266	163
266	157
266	181
266	194
266	168
266	167
266	173
267	172
267	221
267	167
267	171
268	194
268	288
268	178
268	172
268	165
268	173
268	153
268	188
268	286
268	174
268	177
268	167
268	169
268	189
268	179
268	183
268	180
268	175
268	171
269	112
269	189
269	182
269	177
269	170
269	184
269	178
269	167
269	159
269	171
269	191
269	174
269	280
269	173
269	276
269	165
270	178
270	175
270	288
270	171
270	289
270	174
270	179
270	168
270	169
270	287
270	186
271	161
271	175
271	164
271	183
271	177
271	179
271	293
271	168
271	169
271	182
271	163
271	198
271	188
272	166
272	152
272	182
272	183
272	173
272	281
272	175
273	177
273	176
273	272
273	170
273	283
273	163
273	192
273	195
273	171
273	181
273	180
274	286
274	170
274	187
274	175
274	162
274	173
274	184
274	180
274	167
274	125
274	193
274	121
274	188
275	188
275	172
275	193
275	171
275	195
275	169
275	190
275	165
275	174
275	167
275	187
276	179
276	171
276	159
276	122
276	174
276	172
276	175
276	169
276	187
277	166
277	183
277	190
277	163
277	165
277	171
277	170
277	178
277	164
277	172
278	297
278	163
278	176
278	180
278	160
278	179
279	191
279	179
279	175
279	173
279	156
279	176
279	166
279	158
280	279
280	172
280	162
280	285
280	181
280	283
280	188
280	183
280	173
280	161
280	175
281	165
281	174
281	182
281	233
281	184
281	186
281	154
282	171
282	280
282	126
282	124
282	183
282	167
282	176
282	181
282	169
282	291
283	176
283	171
283	166
283	175
283	185
284	182
284	282
284	174
284	278
285	176
285	179
285	114
285	178
285	230
285	172
286	285
286	175
286	191
286	213
287	230
287	240
287	234
287	221
287	174
287	120
287	224
287	273
287	229
287	285
287	185
287	232
288	219
288	229
288	122
288	225
288	228
288	162
288	288
288	213
288	227
288	284
288	279
289	187
289	179
289	221
289	232
289	167
289	230
290	217
290	210
290	212
290	233
290	220
290	226
290	216
291	281
291	242
291	219
291	236
291	222
291	279
291	116
291	212
291	169
291	224
292	208
292	174
292	226
292	231
292	228
292	285
292	233
292	281
292	220
292	215
292	223
293	224
293	228
293	187
293	223
293	222
293	216
293	219
293	227
293	280
294	225
294	224
294	238
294	239
294	127
294	231
294	209
294	217
294	185
294	220
294	214
294	230
294	221
295	221
295	277
295	227
295	222
295	231
295	216
296	225
296	211
296	215
296	205
296	212
296	222
296	274
296	220
296	221
296	213
296	216
296	117
296	268
297	119
297	226
297	230
297	232
297	233
297	239
297	220
297	229
297	224
297	236
297	223
297	217
297	216
297	211
297	215
297	227
297	219
298	224
298	225
298	235
298	229
298	219
298	217
298	215
298	222
298	236
298	281
298	283
298	208
299	212
299	226
299	118
299	217
299	216
299	225
299	236
299	224
299	208
300	281
300	228
300	209
300	240
300	224
300	211
300	225
300	220
300	285
300	124
300	216
300	227
300	238
300	214
301	207
301	203
301	215
301	212
301	226
301	222
301	120
301	209
301	225
301	218
301	232
301	233
301	220
302	246
302	210
302	235
302	220
302	219
302	215
302	285
302	221
302	230
302	225
302	227
302	228
302	268
302	231
302	205
302	232
302	217
303	227
303	235
303	238
303	219
303	284
303	123
303	211
303	217
303	207
303	218
303	224
303	223
303	275
304	216
304	212
304	277
304	224
304	234
304	225
304	285
304	230
304	217
304	214
304	220
305	234
305	286
305	227
305	270
305	273
305	215
305	269
306	214
306	120
306	277
306	208
306	224
306	271
306	287
307	278
307	222
307	231
307	211
307	272
307	238
307	218
307	221
307	219
308	228
308	242
308	236
308	226
309	228
309	224
309	238
309	217
309	225
310	216
310	238
310	229
310	208
310	213
310	222
310	231
311	265
311	219
311	226
311	206
311	124
312	265
312	279
312	237
313	229
313	282
314	260
314	208
314	121
314	276
314	218
315	271
315	269
315	217
315	220
315	213
316	224
317	220
317	225
317	212
317	214
318	137
318	129
318	214
319	136
319	215
319	221
320	276
320	262
320	217
320	267
320	127
321	273
321	126
322	272
322	274
322	219
322	265
322	135
323	276
324	268
324	270
325	133
325	268
326	270
326	261
327	272
327	270
327	127
327	131
328	264
330	267
330	257
330	268
331	140
331	137
331	260
331	255
332	268
332	263
332	264
332	265
333	253
334	245
335	136
336	259
336	142
336	265
336	135
336	254
336	252
336	131
337	270
337	267
337	129
337	134
337	135
338	253
338	263
338	257
338	247
338	254
339	257
339	258
339	141
339	142
340	132
340	148
340	152
341	246
341	259
341	258
341	245
341	124
342	254
342	152
342	255
343	249
343	245
343	251
343	259
343	242
343	253
343	248
344	249
344	159
344	137
344	237
345	152
345	248
345	145
346	240
346	247
346	237
346	265
346	255
346	163
347	243
347	247
348	152
348	146
348	241
349	239
349	232
349	240
349	229
349	273
349	245
350	222
350	244
350	253
351	149
351	164
351	168
351	241
351	233
352	235
352	238
352	165
352	242
352	183
353	173
353	240
354	171
354	161
354	231
354	188
355	186
355	218
355	214
355	249
355	175
356	220
356	230
356	194
356	229
357	216
357	222
357	215
358	242
358	202
359	222
359	208
359	192
359	184
359	227
359	226
359	162
359	171
360	219
360	161
360	232
360	221
360	183
361	161
361	229
361	216
361	236
362	184
362	211
362	220
362	154
362	195
362	192
362	193
362	182
363	201
363	202
365	178
365	174
365	231
366	188
366	184
366	220
366	206
366	208
366	197
367	195
367	190
368	206
368	196
369	205
370	191
370	211
370	200
371	191
371	193
373	202
